Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1993-04-13 00:00:00-04:00,25.996787971920437,26.159720487064785,25.97868435912662,26.069202423095703,146100,0.0,0
1993-04-14 00:00:00-04:00,26.087311796419144,26.105415413210554,26.01489732925351,26.033000946044922,119600,0.0,0
1993-04-15 00:00:00-04:00,26.01489732925351,26.087311796419144,25.92437924529647,26.033000946044922,148600,0.0,0
1993-04-16 00:00:00-04:00,26.05110456283633,26.087311796419144,25.996793712462104,26.033000946044922,47900,0.0,0
1993-04-19 00:00:00-04:00,26.03297998119333,26.105394390042267,25.906254765707686,25.924358367919922,157000,0.0,0
1993-04-20 00:00:00-04:00,25.88816553751628,25.92437276204427,25.634714965820315,25.79764747619629,279500,0.0,0
1993-04-21 00:00:00-04:00,25.85195354397377,25.85195354397377,25.70712467257896,25.779539108276367,67900,0.0,0
1993-04-22 00:00:00-04:00,25.67092916670429,25.88817257291053,25.453685760498047,25.453685760498047,97700,0.0,0
1993-04-23 00:00:00-04:00,25.399359723499842,25.47177414894104,25.308841691698348,25.345048904418945,106000,0.0,0
1993-04-26 00:00:00-04:00,25.363161243578787,25.45367930654659,25.07350344208181,25.145917892456055,62600,0.0,0
1993-04-27 00:00:00-04:00,25.109711416086917,25.41747283935547,25.109711416086917,25.41747283935547,156800,0.0,0
1993-04-28 00:00:00-04:00,25.381262790807906,25.43557362416912,25.32695195744669,25.3631591796875,85900,0.0,0
1993-04-29 00:00:00-04:00,25.417481363455117,25.471792221069336,25.272652409817198,25.471792221069336,85000,0.0,0
1993-04-30 00:00:00-04:00,25.562291163599514,25.652809191799232,25.507980346679688,25.507980346679688,88500,0.0,0
1993-05-03 00:00:00-04:00,25.544196044104055,25.670921325683594,25.435574374178735,25.670921325683594,80500,0.0,0
1993-05-04 00:00:00-04:00,25.72523305253587,25.851958338508954,25.68902582797213,25.76144027709961,149100,0.0,0
1993-05-05 00:00:00-04:00,25.761425010290864,25.924357424270216,25.761425010290864,25.833839416503906,109000,0.0,0
1993-05-06 00:00:00-04:00,25.7976427359923,25.815746344929842,25.725228300242147,25.743331909179688,54700,0.0,0
1993-05-07 00:00:00-04:00,25.761451804528697,25.761451804528697,25.65283008223272,25.689037322998047,68000,0.0,0
1993-05-10 00:00:00-04:00,25.725228300242147,25.888160780679993,25.725228300242147,25.743331909179688,113900,0.0,0
1993-05-11 00:00:00-04:00,25.743324255742944,25.851945877075195,25.670909841521446,25.851945877075195,42600,0.0,0
1993-05-12 00:00:00-04:00,25.74334708771565,25.83386518577372,25.74334708771565,25.81576156616211,31000,0.0,0
1993-05-13 00:00:00-04:00,25.70712000871906,25.70712000871906,25.489876741039744,25.507980346679688,129100,0.0,0
1993-05-14 00:00:00-04:00,25.50798703323711,25.580401474779304,25.471779812466014,25.489883422851562,63500,0.0,0
1993-05-17 00:00:00-04:00,25.562283515255245,25.580387115478516,25.453661913915635,25.580387115478516,34000,0.0,0
1993-05-18 00:00:00-04:00,25.598501221654097,25.61660482930732,25.471775968081552,25.562294006347656,105200,0.0,0
1993-05-19 00:00:00-04:00,25.562311531188666,26.087316513061523,25.399378950607435,26.087316513061523,50200,0.0,0
1993-05-20 00:00:00-04:00,26.0872955084672,26.159709930419922,26.03298469200266,26.159709930419922,98200,0.0,0
1993-05-21 00:00:00-04:00,26.177808798891206,26.214016003315674,25.906254765707686,25.924358367919922,221400,0.0,0
1993-05-24 00:00:00-04:00,25.978690095670697,26.12351903000196,25.978690095670697,26.033000946044922,30500,0.0,0
1993-05-25 00:00:00-04:00,26.141627373255265,26.141627373255265,26.087316513061523,26.087316513061523,191800,0.0,0
1993-05-26 00:00:00-04:00,26.159706069967207,26.431260112216002,26.14160246715062,26.413156509399414,102400,0.0,0
1993-05-27 00:00:00-04:00,26.449360856655705,26.449360856655705,26.2864284489145,26.322635650634766,53800,0.0,0
1993-05-28 00:00:00-04:00,26.304534931881474,26.304534931881474,26.069188094913507,26.195913314819336,79100,0.0,0
1993-06-01 00:00:00-04:00,26.286444552380445,26.5398951196899,26.250237328479095,26.449377059936523,28300,0.0,0
1993-06-02 00:00:00-04:00,26.376949303766242,26.503674523482346,26.268327686866723,26.413156509399414,20300,0.0,0
1993-06-03 00:00:00-04:00,26.358842852355036,26.358842852355036,26.268324848054366,26.322635650634766,21600,0.0,0
1993-06-04 00:00:00-04:00,26.250247020734598,26.250247020734598,26.123521690289675,26.23214340209961,32000,0.0,0
1993-06-07 00:00:00-04:00,26.28643805168342,26.28643805168342,26.14160919189453,26.14160919189453,121400,0.0,0
1993-06-08 00:00:00-04:00,26.069209260760612,26.069209260760612,25.90627670288086,25.90627670288086,104500,0.0,0
1993-06-09 00:00:00-04:00,25.996780395507812,26.10540204061439,25.960573180472284,25.996780395507812,43300,0.0,0
1993-06-10 00:00:00-04:00,25.978675827684715,26.032986648230395,25.92436500713903,26.014883041381836,17900,0.0,0
1993-06-11 00:00:00-04:00,26.105402937880505,26.15971376230051,26.014884897180504,26.123506546020508,647400,0.0,0
1993-06-14 00:00:00-04:00,26.159730993319847,26.17783461338443,26.087316513061523,26.087316513061523,64200,0.0,0
1993-06-15 00:00:00-04:00,26.12351903000196,26.14162264679337,26.033000946044922,26.033000946044922,142400,0.0,0
1993-06-16 00:00:00-04:00,26.03300565286778,26.087316513061523,25.960591172609455,26.087316513061523,330900,0.0,0
1993-06-17 00:00:00-04:00,26.141611080776443,26.177818298339844,26.087300254431337,26.177818298339844,37400,0.0,0
1993-06-18 00:00:00-04:00,26.162795076209505,26.162795076209505,25.962244033813477,25.962244033813477,58500,0.318,0
1993-06-21 00:00:00-04:00,26.035157714929294,26.035157714929294,25.98046200544415,26.016925811767578,29300,0.0,0
1993-06-22 00:00:00-04:00,26.05339769555741,26.05339769555741,25.998701969114673,26.035165786743164,137500,0.0,0
1993-06-23 00:00:00-04:00,26.035173530713408,26.035173530713408,25.798158645629883,25.798158645629883,227600,0.0,0
1993-06-24 00:00:00-04:00,25.871081200603662,26.144559860229492,25.871081200603662,26.144559860229492,243700,0.0,0
1993-06-25 00:00:00-04:00,26.126333236694336,26.19926089401937,26.108101322363076,26.126333236694336,44800,0.0,0
1993-06-28 00:00:00-04:00,26.253971076159743,26.418058395385742,26.217507227442855,26.418058395385742,439900,0.0,0
1993-06-29 00:00:00-04:00,26.381585846000174,26.381585846000174,26.253962417581377,26.29042625427246,207500,0.0,0
1993-06-30 00:00:00-04:00,26.32689009096355,26.381585846000174,26.253962417581377,26.29042625427246,437600,0.0,0
1993-07-01 00:00:00-04:00,26.32689603611889,26.32689603611889,26.181040656417398,26.217504501342773,605700,0.0,0
1993-07-02 00:00:00-04:00,26.126345319681235,26.144577242444445,25.98048993757555,26.0716495513916,285400,0.0,0
1993-07-06 00:00:00-04:00,26.035173530713408,26.108101187662186,25.761694817155494,25.798158645629883,246400,0.0,0
1993-07-07 00:00:00-04:00,25.779939854455886,25.907563319081905,25.779939854455886,25.8710994720459,343700,0.0,0
1993-07-08 00:00:00-04:00,25.889328640927836,26.217503229333964,25.8528647977716,26.16280746459961,248200,0.0,0
1993-07-09 00:00:00-04:00,26.162797743616377,26.23572540283203,26.108101999204635,26.23572540283203,378200,0.0,0
1993-07-12 00:00:00-04:00,26.199272578880088,26.23573642380546,26.162808733954712,26.217504501342773,373700,0.0,0
1993-07-13 00:00:00-04:00,26.23571881006887,26.30864645095857,26.053399707844626,26.199254989624023,389600,0.0,0
1993-07-14 00:00:00-04:00,26.21749858089029,26.363353927654632,26.199266662544748,26.29042625427246,617300,0.0,0
1993-07-15 00:00:00-04:00,26.272186021618857,26.272186021618857,26.126330721013062,26.181026458740234,443800,0.0,0
1993-07-16 00:00:00-04:00,26.1992489772136,26.217480883252023,26.07162563494464,26.108089447021484,216400,0.0,0
1993-07-19 00:00:00-04:00,26.108111911349827,26.108111911349827,26.016952302720814,26.089879989624023,188200,0.0,0
1993-07-20 00:00:00-04:00,26.071647856709017,26.16280746459961,25.94402440566219,26.16280746459961,68500,0.0,0
1993-07-21 00:00:00-04:00,26.126327949587772,26.144559860229492,26.053400307020883,26.144559860229492,142700,0.0,0
1993-07-22 00:00:00-04:00,26.108099337374224,26.14456316326441,25.962244033813477,25.962244033813477,632400,0.0,0
1993-07-23 00:00:00-04:00,26.016952302720814,26.089879989624023,25.99872038099501,26.089879989624023,286200,0.0,0
1993-07-26 00:00:00-04:00,26.162797743616377,26.290421147243773,26.162797743616377,26.23572540283203,121300,0.0,0
1993-07-27 00:00:00-04:00,26.253968346268145,26.27220026873083,26.12634488902934,26.217504501342773,92800,0.0,0
1993-07-28 00:00:00-04:00,26.16280746459961,26.217503229333964,26.12634362144337,26.16280746459961,30800,0.0,0
1993-07-29 00:00:00-04:00,26.21749140368678,26.381578623876752,26.181027576977897,26.308650970458984,331000,0.0,0
1993-07-30 00:00:00-04:00,26.308662837224553,26.308662837224553,26.12634362144337,26.16280746459961,75300,0.0,0
1993-08-02 00:00:00-04:00,26.199261573224202,26.3268849768516,26.199261573224202,26.23572540283203,41300,0.0,0
1993-08-03 00:00:00-04:00,26.290425398614673,26.36335306962331,26.162801974349552,26.25396156311035,81600,0.0,0
1993-08-04 00:00:00-04:00,26.25396156311035,26.308657316366833,26.181033892101713,26.25396156311035,434000,0.0,0
1993-08-05 00:00:00-04:00,26.253950720291297,26.253950720291297,26.162791169179176,26.199254989624023,36800,0.0,0
1993-08-06 00:00:00-04:00,26.272189232439857,26.290421147243773,26.199261573224202,26.23572540283203,402300,0.0,0
1993-08-09 00:00:00-04:00,26.308641282129713,26.454496535253096,26.253945562208447,26.381568908691406,828200,0.0,0
1993-08-10 00:00:00-04:00,26.36334800720215,26.381579921453326,26.326884178699792,26.36334800720215,604900,0.0,0
1993-08-11 00:00:00-04:00,26.34511609295097,26.436275664206857,26.34511609295097,26.36334800720215,542200,0.0,0
1993-08-12 00:00:00-04:00,26.436281601036804,26.436281601036804,26.199266662544748,26.29042625427246,303700,0.0,0
1993-08-13 00:00:00-04:00,26.308647590330764,26.345111412354786,26.308647590330764,26.326879501342773,103500,0.0,0
1993-08-16 00:00:00-04:00,26.34512056660718,26.54567165742564,26.34512056660718,26.47274398803711,241800,0.0,0
1993-08-17 00:00:00-04:00,26.454502806077695,26.563894271850586,26.454502806077695,26.563894271850586,369300,0.0,0
1993-08-18 00:00:00-04:00,26.655068717149337,26.764460244032303,26.63683679600218,26.70976448059082,414300,0.0,0
1993-08-19 00:00:00-04:00,26.727996401737983,26.727996401737983,26.6733006382965,26.70976448059082,28500,0.0,0
1993-08-20 00:00:00-04:00,26.655061531847526,26.727989196777344,26.636829615615074,26.727989196777344,80700,0.0,0
1993-08-23 00:00:00-04:00,26.618579283040923,26.69150689751501,26.618579283040923,26.673274993896484,15600,0.0,0
1993-08-24 00:00:00-04:00,26.67328198879776,26.96499252319336,26.67328198879776,26.96499252319336,273400,0.0,0
1993-08-25 00:00:00-04:00,26.964996772199065,27.092620151107376,26.92853294965383,26.98322868347168,242300,0.0,0
1993-08-26 00:00:00-04:00,27.00145149230957,27.147306733321372,26.89206006155072,27.00145149230957,120000,0.0,0
1993-08-27 00:00:00-04:00,26.92853294965383,26.98322868347168,26.92853294965383,26.98322868347168,25700,0.0,0
1993-08-30 00:00:00-04:00,27.001453687172397,27.12907703343182,27.001453687172397,27.092613220214844,183500,0.0,0
1993-08-31 00:00:00-04:00,27.0743849645525,27.165544509887695,27.037921146418423,27.165544509887695,66500,0.0,0
1993-09-01 00:00:00-04:00,27.07439551430364,27.183787011331127,27.07439551430364,27.129091262817383,136500,0.0,0
1993-09-02 00:00:00-04:00,27.14730378766359,27.18376759395998,27.019680465626216,27.037912368774414,472400,0.0,0
1993-09-03 00:00:00-04:00,27.01971138391212,27.09263907995507,26.983247535890648,27.056175231933594,630500,0.0,0
1993-09-07 00:00:00-04:00,27.05616522676424,27.092629061301658,26.83738221953973,26.87384605407715,196400,0.0,0
1993-09-08 00:00:00-04:00,26.87384007754498,26.87384007754498,26.60036137933387,26.78268051147461,269900,0.0,0
1993-09-09 00:00:00-04:00,26.673286529986754,26.85560564502426,26.673286529986754,26.837373733520508,239200,0.0,0
1993-09-10 00:00:00-04:00,26.910310779918323,27.092629958644057,26.873846944173174,27.074398040771484,106500,0.0,0
1993-09-13 00:00:00-04:00,27.1655408466488,27.1655408466488,27.092613220214844,27.092613220214844,66900,0.0,0
1993-09-14 00:00:00-04:00,27.019692506016913,27.019692506016913,26.892069127108602,26.98322868347168,184500,0.0,0
1993-09-15 00:00:00-04:00,26.873855991826225,27.074407155944332,26.78269637177254,27.056175231933594,101000,0.0,0
1993-09-16 00:00:00-04:00,27.019695460070455,27.03792737333636,26.928535893740932,26.946767807006836,54300,0.0,0
1993-09-17 00:00:00-04:00,26.93122419849099,26.94956971906217,26.857842116206275,26.894533157348633,200900,0.286,0
1993-09-20 00:00:00-04:00,26.93120693537359,26.98624346180828,26.67436981201172,26.67436981201172,57800,0.0,0
1993-09-21 00:00:00-04:00,26.711075492527176,26.747766530291635,26.307474077118112,26.582656860351562,318200,0.0,0
1993-09-22 00:00:00-04:00,26.674384407602215,26.83949407725037,26.637693369902625,26.80280303955078,439700,0.0,0
1993-09-23 00:00:00-04:00,26.87618571775474,26.96791331406107,26.83949467923221,26.949567794799805,88500,0.0,0
1993-09-24 00:00:00-04:00,26.912875500311216,26.931221018716336,26.839493426690737,26.876184463500977,53500,0.0,0
1993-09-27 00:00:00-04:00,27.077957864229457,27.16968536376953,27.077957864229457,27.16968536376953,274600,0.0,0
1993-09-28 00:00:00-04:00,27.188040381032817,27.188040381032817,27.096312849382908,27.11465835571289,158300,0.0,0
1993-09-29 00:00:00-04:00,27.11466341607844,27.188045455093537,26.98624484780202,27.02293586730957,221000,0.0,0
1993-09-30 00:00:00-04:00,27.022949230427646,27.077985786905096,26.912876117472745,26.967912673950195,99300,0.0,0
1993-10-01 00:00:00-04:00,26.931207707223656,27.133008309934457,26.894516688548965,27.096317291259766,22700,0.0,0
1993-10-04 00:00:00-04:00,27.13300132751465,27.13300132751465,27.05961930904943,27.13300132751465,1038500,0.0,0
1993-10-05 00:00:00-04:00,27.188044837946496,27.188044837946496,27.00458974457304,27.096317291259766,436500,0.0,0
1993-10-06 00:00:00-04:00,27.11466343163798,27.22473649022379,27.077972412109375,27.077972412109375,209200,0.0,0
1993-10-07 00:00:00-04:00,27.114675539991133,27.114675539991133,26.986256914294284,27.004602432250977,59400,0.0,0
1993-10-08 00:00:00-04:00,27.077979404858365,27.096324919360303,26.83948771633319,27.041288375854492,54400,0.0,0
1993-10-11 00:00:00-04:00,27.096317291259766,27.151353819271804,27.096317291259766,27.096317291259766,467100,0.0,0
1993-10-12 00:00:00-04:00,27.13300132751465,27.151346832130955,27.114655822898346,27.13300132751465,26200,0.0,0
1993-10-13 00:00:00-04:00,27.151346832130955,27.151346832130955,27.09631031828204,27.13300132751465,139100,0.0,0
1993-10-14 00:00:00-04:00,27.24310417200758,27.481595993041992,27.169722073227764,27.481595993041992,108100,0.0,0
1993-10-15 00:00:00-04:00,27.60997900766522,27.683361011672307,27.536597003658137,27.628324508666992,1502500,0.0,0
1993-10-18 00:00:00-04:00,27.609992966988436,27.609992966988436,27.51826541560309,27.554956436157227,722400,0.0,0
1993-10-19 00:00:00-04:00,27.51828966965858,27.573326248997894,27.353179931640625,27.353179931640625,880100,0.0,0
1993-10-20 00:00:00-04:00,27.444877598961167,27.444877598961167,27.334804560462658,27.389841079711914,230400,0.0,0
1993-10-21 00:00:00-04:00,27.408216510979944,27.408216510979944,27.316488878747748,27.353179931640625,56200,0.0,0
1993-10-22 00:00:00-04:00,27.38985635392428,27.499929453806093,27.224746704101562,27.224746704101562,390700,0.0,0
1993-10-25 00:00:00-04:00,27.243082061890632,27.334809610920566,27.169700022666685,27.298118591308594,114500,0.0,0
1993-10-26 00:00:00-04:00,27.2797794342041,27.298124948282247,27.188051863813367,27.2797794342041,186200,0.0,0
1993-10-27 00:00:00-04:00,27.243082061890632,27.31646410111458,27.243082061890632,27.298118591308594,118400,0.0,0
1993-10-28 00:00:00-04:00,27.334812194844577,27.57330384486671,27.334812194844577,27.499921798706055,129600,0.0,0
1993-10-29 00:00:00-04:00,27.48157628716589,27.51826731024622,27.463230775625725,27.499921798706055,80700,0.0,0
1993-11-01 00:00:00-05:00,27.463241554305938,27.591660185488397,27.463241554305938,27.573314666748047,36400,0.0,0
1993-11-02 00:00:00-05:00,27.536610925880158,27.591647456711367,27.38984684366361,27.554956436157227,262100,0.0,0
1993-11-03 00:00:00-05:00,27.536607618839934,27.536607618839934,27.077969916993833,27.206388473510742,479100,0.0,0
1993-11-04 00:00:00-05:00,27.206389005280062,27.206389005280062,26.894515361928907,26.912860870361328,130400,0.0,0
1993-11-05 00:00:00-05:00,26.83948771633319,27.041288375854492,26.72941462932157,27.041288375854492,363200,0.0,0
1993-11-08 00:00:00-05:00,27.059626902345077,27.151354451166583,26.98624486328787,27.077972412109375,367600,0.0,0
1993-11-09 00:00:00-05:00,27.26142687529588,27.279772384633226,27.07797178192242,27.096317291259766,246900,0.0,0
1993-11-10 00:00:00-05:00,27.096317983442738,27.298118591308594,27.02293594421879,27.298118591308594,46500,0.0,0
1993-11-11 00:00:00-05:00,27.298128770689434,27.37151083727731,27.206401187454592,27.224746704101562,88900,0.0,0
1993-11-12 00:00:00-05:00,27.27979782585487,27.44490756387282,27.26145229940843,27.353179931640625,108200,0.0,0
1993-11-15 00:00:00-05:00,27.40819612285435,27.40819612285435,27.261432020456198,27.334814071655273,243300,0.0,0
1993-11-16 00:00:00-05:00,27.38985189311729,27.481579461413062,27.279778811162366,27.463233947753906,492600,0.0,0
1993-11-17 00:00:00-05:00,27.48157881153278,27.48157881153278,27.243087139603592,27.316469192504883,39600,0.0,0
1993-11-18 00:00:00-05:00,27.2797749760175,27.334811509257616,27.169701909537267,27.243083953857422,240800,0.0,0
1993-11-19 00:00:00-05:00,27.151346863040075,27.22472888158883,27.133001358402883,27.188037872314453,106000,0.0,0
1993-11-22 00:00:00-05:00,27.11466341607844,27.133008925832215,26.931208318540698,27.02293586730957,165300,0.0,0
1993-11-23 00:00:00-05:00,27.16968536376953,27.188030863677547,27.022921364505414,27.16968536376953,89700,0.0,0
1993-11-24 00:00:00-05:00,27.243088406047807,27.298124948282247,27.206397377891513,27.2797794342041,77200,0.0,0
1993-11-26 00:00:00-05:00,27.353155120726555,27.353155120726555,27.279773081502608,27.298118591308594,1019800,0.0,0
1993-11-29 00:00:00-05:00,27.371492918686343,27.426529432597913,27.188037872314453,27.188037872314453,517500,0.0,0
1993-11-30 00:00:00-05:00,27.169697457363053,27.33480703002765,27.15135194928921,27.206388473510742,230000,0.0,0
1993-12-01 00:00:00-05:00,27.353157020337655,27.371502531417693,27.243083953857422,27.243083953857422,379200,0.0,0
1993-12-02 00:00:00-05:00,27.29812367927956,27.334814705730203,27.243087139603592,27.316469192504883,352000,0.0,0
1993-12-03 00:00:00-05:00,27.29813507998667,27.42655372619629,27.29813507998667,27.42655372619629,306000,0.0,0
1993-12-06 00:00:00-05:00,27.46323585510254,27.554963429768883,27.46323585510254,27.518272399902344,99500,0.0,0
1993-12-07 00:00:00-05:00,27.51826731024622,27.53661282178638,27.463230775625725,27.499921798706055,88800,0.0,0
1993-12-08 00:00:00-05:00,27.499921798706055,27.499921798706055,27.463230775625725,27.499921798706055,146700,0.0,0
1993-12-09 00:00:00-05:00,27.49992879870107,27.53661983112095,27.371510185231486,27.408201217651367,416500,0.0,0
1993-12-10 00:00:00-05:00,27.426562037426383,27.426562037426383,27.29814335230131,27.353179931640625,412900,0.0,0
1993-12-13 00:00:00-05:00,27.35316276550293,27.518272399902344,27.316471735636394,27.518272399902344,273200,0.0,0
1993-12-14 00:00:00-05:00,27.53661535120875,27.53661535120875,27.316469192504883,27.316469192504883,41900,0.0,0
1993-12-15 00:00:00-05:00,27.353161490516687,27.371507004594832,27.2797794342041,27.2797794342041,82600,0.0,0
1993-12-16 00:00:00-05:00,27.389851250533447,27.389851250533447,27.334814710847176,27.371505737304688,78200,0.0,0
1993-12-17 00:00:00-05:00,27.429569519606215,27.540396063119776,27.41109842902062,27.52192497253418,104700,0.317,0
1993-12-20 00:00:00-05:00,27.503477976085673,27.577362403153735,27.485006869318656,27.55889129638672,68800,0.0,0
1993-12-21 00:00:00-05:00,27.521941243359603,27.521941243359603,27.42958573583155,27.466527938842773,205700,0.0,0
1993-12-22 00:00:00-05:00,27.54040898493153,27.669706679696468,27.484995687175132,27.651235580444336,410300,0.0,0
1993-12-23 00:00:00-05:00,27.63275718688965,27.688170470018438,27.595814998137122,27.63275718688965,533800,0.0,0
1993-12-27 00:00:00-05:00,27.632741278790412,27.78050994873047,27.632741278790412,27.78050994873047,447100,0.0,0
1993-12-28 00:00:00-05:00,27.762060736217638,27.854416227688755,27.743589637923414,27.83594512939453,880600,0.0,0
1993-12-29 00:00:00-05:00,27.85440351923439,27.872874609101252,27.78051915976692,27.79899024963379,266700,0.0,0
1993-12-30 00:00:00-05:00,27.780534516500584,27.780534516500584,27.6327657158809,27.68817901611328,219900,0.0,0
1993-12-31 00:00:00-05:00,27.7435950235102,27.780537227269868,27.521941800952195,27.54041290283203,312900,0.0,0
1994-01-03 00:00:00-05:00,27.540412344865214,27.577354547876435,27.42958573583155,27.466527938842773,960900,0.0,0
1994-01-04 00:00:00-05:00,27.503454807534446,27.57733917236328,27.46651262512003,27.57733917236328,164300,0.0,0
1994-01-05 00:00:00-05:00,27.614286092513385,27.65122828126591,27.503459526255806,27.63275718688965,710900,0.0,0
1994-01-06 00:00:00-05:00,27.669699375642175,27.688170470018438,27.595814998137122,27.63275718688965,201000,0.0,0
1994-01-07 00:00:00-05:00,27.68816371043259,27.817461339500657,27.614279350965127,27.79899024963379,775500,0.0,0
1994-01-10 00:00:00-05:00,27.83593795210299,28.1314754486084,27.76205357797664,28.1314754486084,593700,0.0,0
